VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
5YJYGDEE6M,Snohomish,Bothell,WA,98021,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,167045854,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051916
5YJ3E1EB7S,Yakima,Yakima,WA,98903,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,274807095,POINT (-120.4778 46.55351),PACIFICORP,53077002803
5UX43EU06R,Snohomish,Bothell,WA,98021,2024,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,0,1,251284939,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051926
2C4RC1S79P,Thurston,Lacey,WA,98503,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,22,265114503,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011422
5UX43EU06T,Snohomish,Bothell,WA,98021,2026,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,1,284666483,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051926
1N4AZ0CPXF,King,Seattle,WA,98117,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,36,202439107,POINT (-122.38418 47.70044),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001500
YV4ED3UM5P,Snohomish,Snohomish,WA,98296,2023,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,230544268,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052008
1G1FZ6S00L,Kittitas,Ellensburg,WA,98926,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,13,171478919,POINT (-120.54872 46.99703),PUGET SOUND ENERGY INC,53037975700
5YJSA1E23J,Kitsap,Bainbridge Island,WA,98110,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,23,261149766,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
WA1VABGE8K,Snohomish,Edmonds,WA,98020,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,32,262211575,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050700
5YJ3E1EB8L,Kitsap,Bainbridge Island,WA,98110,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,23,103669849,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090901
5YJSA1E24J,Thurston,Lacey,WA,98516,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,22,279320086,POINT (-122.75103 47.08149),PUGET SOUND ENERGY INC,53067012226
KNDPZDAH5P,Kitsap,Port Orchard,WA,98366,2023,KIA,SPORTAGE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,34,0,26,253945541,POINT (-122.63847 47.54103),PUGET SOUND ENERGY INC,53035092200
5YJ3E1EA8J,Thurston,Lacey,WA,98513,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,22,278723000,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067011623
1N4AZ0CP9F,Yakima,Yakima,WA,98903,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,14,264913883,POINT (-120.4778 46.55351),PACIFICORP,53077002803
1FMCU0LZXN,Thurston,Lacey,WA,98503,2022,FORD,ESCAPE,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,38,0,22,281792983,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011200
1N4AZ1CP9J,Thurston,Olympia,WA,98501,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,35,118515421,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
5YJ3E1EAXL,Kitsap,Bremerton,WA,98310,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,23,211039454,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080102
5YJ3E1EB6M,Thurston,Lacey,WA,98503,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,176034652,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011626
5YJXCDE24J,Thurston,Olympia,WA,98501,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,20,232791275,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067012610
KMUKEDTBXP,Yakima,Yakima,WA,98908,2023,GENESIS,GV60,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,255100443,POINT (-120.60199 46.59817),PACIFICORP,53077000402
3FA6P0PU3H,Thurston,Centralia,WA,98531,2017,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,20,304171248,POINT (-122.95266 46.72895),PUGET SOUND ENERGY INC,53067012720
5YJYGAEE6M,Yakima,Yakima,WA,98901,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,14,196208890,POINT (-120.50729 46.60464),PACIFICORP,53077001504
KNDCR3LF7P,Thurston,Olympia,WA,98501,2023,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,22,228243298,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011721
1N4AZ0CP7G,Kitsap,Hansville,WA,98340,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,23,152560418,POINT (-122.54758 47.91795),PUGET SOUND ENERGY INC,53035090102
5YJ3E1EAXL,Skagit,Sedro-Woolley,WA,98284,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,39,2042918,POINT (-122.23857 48.50858),PUGET SOUND ENERGY INC,53057951400
5YJ3E1EB4K,Yakima,Wapato,WA,98951,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,14,281770786,POINT (-120.42083 46.44779),PACIFICORP,53077940002
1G1FX6S02H,Skagit,Sedro-Woolley,WA,98284,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,39,349550015,POINT (-122.23857 48.50858),PUGET SOUND ENERGY INC,53057951400
5YJ3E1EA4P,Thurston,Lacey,WA,98503,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,254907558,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011626
5YJ3E1EB1K,Thurston,Olympia,WA,98502,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,22,220358295,POINT (-122.92333 47.03779),PUGET SOUND ENERGY INC,53067011100
WAUUPBFF6G,Kitsap,Bremerton,WA,98312,2016,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,35,132187793,POINT (-122.65223 47.57192),PUGET SOUND ENERGY INC,53035091302
1C4RJXR61R,Kitsap,Port Orchard,WA,98367,2024,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,26,270225644,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092101
1C4RJYB66P,Yakima,Yakima,WA,98908,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,14,262757141,POINT (-120.60199 46.59817),PACIFICORP,53077000402
5YJXCBE29H,Chelan,Wenatchee,WA,98801,2017,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,200,0,12,321389694,POINT (-120.30522 47.41494),PUD NO 1 OF CHELAN COUNTY,53007961301
1N4AZ1CP1J,Snohomish,Mill Creek,WA,98012,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,44,146884468,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052004
5YJ3E1EA3J,Yakima,Yakima,WA,98902,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,14,476029207,POINT (-120.52041 46.59751),PACIFICORP,53077000600
JN1AZ0CP4B,King,Seattle,WA,98105,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,43,224630493,POINT (-122.31307 47.66127),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005201
5YJ3E1EBXJ,Kitsap,Bainbridge Island,WA,98110,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,183158062,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035091002
5YJXCAE25L,Kitsap,Silverdale,WA,98383,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,23,267557461,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035091205
WA1LAAGE5K,Snohomish,Everett,WA,98208,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,44,253671666,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041701
5YJSA1E24H,Kitsap,Bainbridge Island,WA,98110,2017,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,210,0,23,237912622,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090901
5YJXCAE21J,Snohomish,Mukilteo,WA,98275,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,21,159875789,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061041301
KNDCC3LG9K,Kitsap,Bainbridge Island,WA,98110,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,23,104898006,POINT (-122.521 47.62732),PUGET SOUND ENERGY INC,53035090902
3C3CFFGEXF,Thurston,Yelm,WA,98597,2015,FIAT,500,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87,0,2,145792188,POINT (-122.60735 46.94239),PUGET SOUND ENERGY INC,53067012422
5YJ3E1EA3N,Yakima,Selah,WA,98942,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,15,267522349,POINT (-120.53145 46.65405),PACIFICORP,53077003400
KNDRMDLH4P,Kitsap,Port Orchard,WA,98367,2023,KIA,SORENTO,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,26,233017207,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092704
5YJ3E1EA6J,Thurston,Olympia,WA,98513,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,2,142279273,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012420
5YJXCDE27K,King,Auburn,WA,98001,2019,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,30,139845037,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033030405
3FA6P0SUXG,Snohomish,Everett,WA,98208,2016,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,44,146690281,POINT (-122.18637 47.89251),PUGET SOUND ENERGY INC,53061041610
KNDCC3LG0K,Snohomish,Edmonds,WA,98026,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,21,4758694,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061042005
1N4AZ1CP5K,Skagit,Bow,WA,98232,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,40,104770907,POINT (-122.397 48.56045),PUGET SOUND ENERGY INC,53057950802
1G1RD6S55G,Yakima,Yakima,WA,98903,2016,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,15,192531888,POINT (-120.4778 46.55351),PACIFICORP,53077940003
5YJXCDE2XL,Walla Walla,Touchet,WA,99360,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,289,0,16,277900871,POINT (-118.66923 46.04238),PACIFICORP,53071920100
5UX43EU09R,Yakima,Yakima,WA,98908,2024,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,39,0,14,252422509,POINT (-120.60199 46.59817),PACIFICORP,53077000401
KNDCC3LG9L,Island,Langley,WA,98260,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,10,135090448,POINT (-122.40618 48.0399),PUGET SOUND ENERGY INC,53029971900
WBY1Z2C55E,Snohomish,Lynnwood,WA,98036,2014,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,1,168672437,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051913
YV4BR00L2N,Snohomish,Mill Creek,WA,98012,2022,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,44,195664381,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052004
7SAYGDEE4P,Snohomish,Bothell,WA,98021,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,262611758,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918
5YJ3E1EA3J,Thurston,Olympia,WA,98503,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,22,344268424,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011628
1N4AZ0CP4D,Snohomish,Granite Falls,WA,98252,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,39,138653119,POINT (-121.96931 48.08157),PUGET SOUND ENERGY INC,53061053604
1FADP5CU4G,Thurston,Tumwater,WA,98501,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,35,201583455,POINT (-122.89165 47.03954),PUGET SOUND ENERGY INC,53067011720
5YJ3E1EA3J,Snohomish,Mukilteo,WA,98275,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,21,342615290,POINT (-122.29196 47.89908),PUGET SOUND ENERGY INC,53061041901
SADHC2S12L,King,Seattle,WA,98112,2020,JAGUAR,I-PACE,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,234,0,43,4870820,POINT (-122.30207 47.64085),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
5UXTA6C01M,Kitsap,Port Orchard,WA,98367,2021,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,26,150447769,POINT (-122.68471 47.50524),PUGET SOUND ENERGY INC,53035092701
5YJSA1E21J,King,Kirkland,WA,98034,2018,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249,0,1,342260698,POINT (-122.22901 47.72201),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022205
1N4AZ0CP0E,Skagit,Anacortes,WA,98221,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,40,264551108,POINT (-122.61214 48.51748),PUGET SOUND ENERGY INC,53057940600
5UXTA6C02N,Snohomish,Edmonds,WA,98020,2022,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,30,0,21,274049653,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050501
WA1E2AFY5S,Snohomish,Bothell,WA,98012,2025,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,0,21,280895009,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061051927
7SAYGDEE3R,Snohomish,Brier,WA,98036,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,267687787,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051914
WBY1Z2C56F,King,Mercer Island,WA,98040,2015,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,81,0,41,256408575,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024602
1G1FW6S05J,Skagit,Burlington,WA,98233,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,40,272926286,POINT (-122.33029 48.46846),PUGET SOUND ENERGY INC,53057951800
KNDAEFS58R,Snohomish,Lake Stevens,WA,98258,2024,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,44,272925103,POINT (-122.06402 48.01497),PUGET SOUND ENERGY INC,53061052603
JM3KJEHA7S,Kitsap,Silverdale,WA,98383,2025,MAZDA,CX-70,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,23,279300584,POINT (-122.69275 47.65171),PUGET SOUND ENERGY INC,53035090400
KNDC4DLC9P,Thurston,Lacey,WA,98503,2023,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,229839389,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011300
JN1AZ0CP9B,Spokane,Spokane,WA,99223,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,3,225466286,POINT (-117.36043 47.63396),MODERN ELECTRIC WATER COMPANY,53063004602
JM3KKEHA3R,Snohomish,Snohomish,WA,98296,2024,MAZDA,CX-90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,1,252292092,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052112
WA1VABGE0K,Spokane,Spokane,WA,99201,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,3,166161019,POINT (-117.41162 47.65726),MODERN ELECTRIC WATER COMPANY,53063003500
KNDCC3LG7L,Skagit,Burlington,WA,98233,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,10,269600677,POINT (-122.33029 48.46846),PUGET SOUND ENERGY INC,53057951900
1G1FW6S02J,Skagit,Bow,WA,98232,2018,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,40,240821395,POINT (-122.397 48.56045),PUGET SOUND ENERGY INC,53057950801
JTDKN3DPXC,Thurston,Olympia,WA,98513,2012,TOYOTA,PRIUS,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,6,0,2,149799583,POINT (-122.81754 46.98876),PUGET SOUND ENERGY INC,53067012331
7SAYGDEF2R,Whitman,Pullman,WA,99163,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,262874524,POINT (-117.18147 46.73015),AVISTA CORP,53075000300
1N4AZ0CP0F,Snohomish,Edmonds,WA,98026,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,21,245782757,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061042003
5YJ3E1EA5J,King,Seatac,WA,98188,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,33,286564400,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028100
1N4AZ0CP1F,King,Duvall,WA,98019,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,45,243854845,POINT (-121.98609 47.74068),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032402
1C4RJYD69P,Kittitas,Cle Elum,WA,98922,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,13,262893242,POINT (-120.93943 47.195),PUGET SOUND ENERGY INC,53037975101
5YJXCAE2XL,Snohomish,Woodway,WA,98020,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,32,105988095,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050600
1N4AZ1CP2L,Snohomish,Everett,WA,98204,2020,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,149,0,21,134973555,POINT (-122.27557 47.88936),PUGET SOUND ENERGY INC,53061041812
5YJ3E1EB3K,Snohomish,Marysville,WA,98270,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,44,267552890,POINT (-122.1769 48.06114),PUGET SOUND ENERGY INC,53061052711
5YJXCAE2XL,King,Auburn,WA,98001,2020,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293,0,47,275450689,POINT (-122.23035 47.3074),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029902
YV4H60DL5R,Snohomish,Edmonds,WA,98020,2024,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,0,21,264779070,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050402
5YJSA1H15E,Skagit,Anacortes,WA,98221,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,40,137020670,POINT (-122.61214 48.51748),NO KNOWN ELECTRIC UTILITY SERVICE,53057950100
WA1E2AFY2R,Snohomish,Mill Creek,WA,98012,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,0,44,274991286,POINT (-122.21061 47.83448),PUGET SOUND ENERGY INC,53061052005
7SAYGDEE0S,Snohomish,Bothell,WA,98021,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,276683011,POINT (-122.18384 47.8031),PUGET SOUND ENERGY INC,53061051918
KNDCC3LG8L,Kitsap,Kingston,WA,98346,2020,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,0,23,192634242,POINT (-122.4977 47.79802),PUGET SOUND ENERGY INC,53035090102
5UX43EU03S,Douglas,Orondo,WA,98843,2025,BMW,X5,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,40,0,12,274125911,POINT (-120.22795 47.62353),PUD NO 1 OF DOUGLAS COUNTY,53017950101
7SAYGDEE0P,,,AP,,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,,282818525,,,
KNDC3DLC1N,Stevens,Colville,WA,99114,2022,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,7,200868769,POINT (-117.90454 48.54657),AVISTA CORP,53065950600
5YJYGDEE2L,Thurston,Olympia,WA,98503,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,2,116719851,POINT (-122.82324 47.04437),PUGET SOUND ENERGY INC,53067011627
1C4JJXP69P,Skagit,Sedro-Woolley,WA,98284,2023,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,0,39,229814966,POINT (-122.23857 48.50858),PUGET SOUND ENERGY INC,53057951000
1G1FY6S00P,Whitman,Pullman,WA,99163,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,9,265037223,POINT (-117.18147 46.73015),AVISTA CORP,53075000300
5TDACAC69R,Snohomish,Brier,WA,98036,2024,LEXUS,TX,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,33,0,1,272770445,POINT (-122.29245 47.82557),PUGET SOUND ENERGY INC,53061051914
7SAYGAEE1R,Thurston,Lacey,WA,98516,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,267141542,POINT (-122.75103 47.08149),PUGET SOUND ENERGY INC,53067012221
5YJ3E1EA0K,Kitsap,Bremerton,WA,98310,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,23,282087508,POINT (-122.61136 47.5752),PUGET SOUND ENERGY INC,53035080102
1N4BZ0CP0G,Snohomish,Edmonds,WA,98020,2016,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,32,348001321,POINT (-122.37689 47.81116),PUGET SOUND ENERGY INC,53061050700
KNDC4DLC8R,Snohomish,Edmonds,WA,98026,2024,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,258202703,POINT (-122.31768 47.87166),PUGET SOUND ENERGY INC,53061050403
1N4AZ1CP8K,Snohomish,Snohomish,WA,98296,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,1,477403734,POINT (-122.1389 47.87115),PUGET SOUND ENERGY INC,53061052122
1FADP5CU4E,Yakima,Yakima,WA,98902,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,14,244912237,POINT (-120.52041 46.59751),PACIFICORP,53077000302
KM8HE3A60S,Skagit,La Conner,WA,98257,2025,HYUNDAI,KONA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,10,273953830,POINT (-122.49724 48.38874),PUGET SOUND ENERGY INC,53057940801
KM8KMDAF0N,Clark,Camas,WA,98607,2022,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,18,209257716,POINT (-122.40199 45.58694),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041400
7PDSGBBA4S,King,Mercer Island,WA,98040,2025,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,276254100,POINT (-122.21238 47.57816),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024302
